admin.splash.aspx.security.CustomErrors,"The 'customErrors' element in web.config is set to 'off'. Please set it to 'on' before going Live. <a href='http://www.aspdotnetstorefront.com/linkmanager.aspx?topic=10000manual&type=golive' target=""_blank"">Read more</a>",1
admin.splash.aspx.security.Debug,The 'compilation' element in web.config is set to 'debug=true'. Please set it to 'debug=false' to improve site performance.,1
admin.splash.aspx.security.DefaultAdmin,The default user 'admin@aspdotnetstorefront.com' is a registered user on this website. <a href='customers.aspx?filter.0.0=admin%40aspdotnetstorefront.com'>Click Here</a> to edit this user.,1
admin.splash.aspx.security.DotFeedNotEnabled,"DotFeed is installed but not enabled, <a href=""https://manage.dotfeed.com"" target=""_blank"">click here</a> to configure DotFeed",1
admin.splash.aspx.security.Encryption,The web.config file is not encrypted. This does not follow our <a href='http://www.aspdotnetstorefront.com/linkmanager.aspx?topic=10000manual&type=securitybestpractices' target='_blank'>security best practices</a>. Please use the <a href='wizard.aspx'>Site Setup Wizard</a> to encrypt the web.config file before going Live.,1
admin.splash.aspx.security.MailServer,"The 'MailMe_Server' Setting is not properly configured. Click <a href=""mailingtest.aspx"">here</a> to configure mail settings.",1
admin.splash.aspx.security.MetaTagsNotSet,"Your site is using the default Search Engine Meta Title & Description tags, <a href=""wizard.aspx#trSEO"">click here</a> to update.",1
admin.splash.aspx.security.PathElement,"The URL to your Admin site contains '/admin/'. This does not follow our <a href='http://www.aspdotnetstorefront.com/linkmanager.aspx?topic=10000manual&type=securitybestpractices' target='_blank'>security best practices</a>. Please immediately rename the Admin folder, and restart the website.",1
admin.splash.aspx.security.RootWritable,The root directory of your website allows write-access. Please remove write-access before going Live. <a href='http://www.aspdotnetstorefront.com/linkmanager.aspx?topic=10000manual&type=golive' target='_blank'>Read more</a>,1
admin.splash.aspx.security.SSL,Your Admin site is not currently using SSL.  This can allow data being sent to and from the admin site to be read in transit.  <a href='http://www.aspdotnetstorefront.com/linkmanager.aspx?topic=10000manual&type=ssl' target='_blank'>Click Here</a> to learn how to enable SSL.,1
admin.splash.aspx.security.WebConfigWritable,"The file permission on web.config allows for write-access. This does not follow our <a href='http://www.aspdotnetstorefront.com/linkmanager.aspx?topic=10000manual&type=securitybestpractices' target=""_blank"">security best practices</a>. Please set the web.config file as read-only before going Live.",1
admin.splash.aspx.sysinfo.CustomerLocaleSetting,Customer Locale Setting:,1
admin.splash.aspx.sysinfo.PrimaryStoreCurrency,Primary Store Currency:,1
admin.splash.aspx.sysinfo.PrimaryStoreLocaleSetting,Primary Store Locale Setting:,1
admin.splash.aspx.sysinfo.SQLLocaleSetting,SQL Locale Setting:,1
admin.splash.aspx.sysinfo.VersionCodeDB,Version (Code/DB):,1
admin.StateName,State/Province,1
admin.states.Published,Published,1
admin.storecontrol.AddToBuySafe,Add to buySafe,1
admin.storecontrol.DevelopmentDirectoryPath,Development Directory,1
admin.storecontrol.DevelopmentPort,Development Port,1
admin.storecontrol.DevelopmentURL,Development Domain,1
admin.storecontrol.DevelopmentURL.Placeholder,localhost,1
admin.storecontrol.DirectoryPath.Help,If you run your site in a subfolder a.k.a virtual directory you can specify that here. For example: /store,1
admin.storecontrol.DirectoryPath.Placeholder,/store (usually left blank),1
admin.storecontrol.Domain.Help,The domain name only. For example: yourstore.com,1
admin.storecontrol.Domains,Domains,1
admin.storecontrol.environment.development,Development,1
admin.storecontrol.environment.directorypath,Directory Path,1
admin.storecontrol.environment.domain,Domain,1
admin.storecontrol.environment.port,Port,1
admin.storecontrol.environment.production,Production,1
admin.storecontrol.environment.staging,Staging,1
admin.storecontrol.environmentheader,Environment,1
admin.storecontrol.generalheader,General,1
admin.storecontrol.port.developmenterror,The Development port must me a numeric value greater than zero.,1
admin.storecontrol.Port.Help,"IMPORTANT: This is a Development environment, HTTP-protocol ONLY feature and is not wholly incorporated across the front-end of the site. If you run your development site under a non-default Port you can specify that here.",1
admin.storecontrol.port.productionerror,The Production port must me a numeric value greater than zero.,1
admin.storecontrol.port.stagingerror,The Staging port must me a numeric value greater than zero.,1
admin.storecontrol.ProductionDirectoryPath,Production Directory,1
admin.storecontrol.ProductionPort,Production Port,1
admin.storecontrol.ProductionURL,Production Domain,1
admin.storecontrol.ProductionURL.Placeholder,yourstore.com,1
admin.storecontrol.StagingDirectoryPath,Staging Directory,1
admin.storecontrol.StagingPort,Staging Port,1
admin.storecontrol.StagingURL,Staging Domain,1
admin.storecontrol.StagingURL.Placeholder,aspdotnetstorefront.yourstore.com,1
admin.storecontrol.StoreName.Placeholder,My Store,1
admin.stores.DevOnlyHostURL,Your development url should only be the host url and not include http:// or any virtual directory information.,1
admin.stores.EnterName,You must enter a store name.,1
admin.stores.ManageSkins,Manage Skins,1
admin.stores.ProductionOnlyHostURL,Your production url should only be the host url and not include http:// or any virtual directory information.,1
admin.stores.StagingOnlyHostURL,Your staging url should only be the host url and not include http:// or any virtual directory information.,1
admin.storeselector.default,All Stores,1
admin.stringreport.BackText,Back To String Resource Manager,1
admin.stringreport.EnUs,en-US Value,1
admin.stringreport.LocaleOneFirst,"The following strings are defined in en-US locale, but not in",1
admin.stringreport.LocaleOneSecond,locale.,1
admin.stringreport.LocaleTwoFirst,The following strings in the,1
admin.stringreport.LocaleTwoSecond,locale have been modified from their default values.,1
admin.stringreport.Missing,Missing,1
admin.stringreport.MissingStrings,Missing Strings:,1
admin.stringreport.Modified,Modified,1
admin.stringreport.ModifiedStrings,Modified Strings:,1
admin.stringreport.NoneMissing,No strings missing,1
admin.stringreport.NoneModified,No strings have been modified,1
admin.stringreport.ResourceName,Resource Name,1
admin.stringreport.ResourceReport,String Resource Report,1
admin.stringreport.StringsUpdated,Strings Updated,1
admin.stringresources.AddNewString,Create Prompt,1
admin.stringresources.ClearLocale,Clear Locale,1
admin.stringresources.File,File:,1
admin.stringresources.ImportFile1,Import {0} Prompts File (Step 1),1
admin.stringresources.LeaveModified,Leave my modified prompts,1
admin.stringresources.Locale,Locale:,1
admin.stringresources.NoFileFound,Could not load prompts.  No prompts files found for the specified locale,1
admin.stringresources.ReloadFromExcelOnPC,Reload from Excel File on Your PC,1
admin.stringresources.ReloadFromExcelOnServer,Reload from Excel File on Server,1
admin.stringresources.ReloadFromServer,Reload from Server Excel file:,1
admin.stringresources.ReloadMaster,Reload {0} Master Prompts File,1
admin.stringresources.ReplaceExisting,Replace Existing,1
admin.stringresources.SelectFile,Select the prompts Excel file that you want to upload. This file should be on your own local computer. The file should typically be named: strings.{0}.xls,1
admin.stringresources.ShowMissing,Show Missing Prompts,1
admin.stringresources.StringResources,Manage Prompts,1
admin.stringresources.UploadFile,Upload File:,1
admin.stringresources.VerifyFile,Verify File,1
admin.subcategorydisplayorderlabel,Sub-Category Display Order,1
admin.subsectiondisplayorderlabel,Sub-Department Display Order,1
admin.systemlog.aspx.1,Log ID,1
admin.systemlog.aspx.11,System Log,1
admin.systemlog.aspx.12,Export,1
admin.systemlog.aspx.13,Clear System Log,1
admin.systemlog.aspx.14,"return confirm('Are you sure you wish to clear the system log?  This will erase ALL entries and cannot be undone.  Click OK to proceed, or Cancel to cancel.');",1
admin.systemlog.aspx.2,Log Message,1
admin.systemlog.aspx.4,Type,1
admin.systemlog.aspx.5,Severity,1
admin.systemlog.aspx.6,Entry Date,1
admin.systemlog.aspx.7,Start Date,1
admin.systemlog.aspx.8,End Date,1
admin.systemlog.InnerException,Inner Exception:,1
admin.systemlog.Message,Message:,1
admin.systemlog.PageURL,Page URL:,1
admin.systemlog.Source,Source:,1
admin.systemlog.StackTrace,Stack Trace:,1
admin.tabs.Attributes,Attributes,1
admin.tabs.Description,Description,1
admin.tabs.ExtensionData,Custom Fields,1
admin.tabs.Images,Images,1
admin.tabs.Main,Main,1
admin.tabs.Mappings,Mappings,1
admin.tabs.Options,Options,1
admin.tabs.ProductFeeds,HTML-Free Description,1
admin.tabs.Products,Products,1
admin.tabs.Recurring,Recurring,1
admin.tabs.SearchEngine,SEO,1
admin.tabs.StoreMapping,Store Mapping,1
admin.tabs.Summary,Summary,1
admin.taxclass.added,Tax Class added,1
admin.taxclass.adderror,Error Adding Tax Class.,1
admin.taxclass.displayorder,Display Order:,1
admin.taxclass.displayorderheader,Display Order,1
admin.taxclass.ID,ID,1
admin.taxclass.name,Name,1
admin.taxclass.requirederror,Please input all required fields.,1
admin.taxclass.taxclass,*Tax Class:,1
admin.taxclass.taxclassheader,Tax Classes,1
admin.taxclass.taxcode,Tax Code:,1
admin.taxclass.taxcodeheader,Tax Code,1
admin.TaxClassName,Tax Class,1
admin.taxes.CreateTaxClass,Create Tax Class,1
admin.taxzips.tooltip.imgTax,ex: 5.65,1
admin.taxzips.tooltip.imgZip,ex: 85259,1
admin.title.about,About AspDotNetStorefront,1
admin.title.addneworder,Create New Order,1
admin.title.adhoccharge,Adhoc Charge,1
admin.title.adhocchargecomplete,Adhoc Charge Complete,1
admin.title.adjustcharge,Adjust Charge,1
admin.title.affiliate,Edit Affiliates,1
admin.title.affiliates,Manage Affiliates,1
admin.title.amazontransaction,Fully Refund Order,1
admin.title.appconfig,Settings,1
admin.title.appconfigs,Settings,1
admin.title.auditlog,Audit Log,1
admin.title.autofill,AutoFill,1
admin.title.avalaraconnectiontest,Avalara Connection Tester,1
admin.title.BadWord,Manage BadWords,1
admin.title.bmlsettings,Set up PayPal Credit,1
admin.title.bulkeditprices,Prices & Inventory,1
admin.title.bulkeditweights,Weights & Dimensions,1
admin.title.bulkshipping,Manage Carrier Tracking,1
admin.title.buysafeauth,BuySAFE Authentication,1
admin.title.buysafereg,BuySafe Registration,1
admin.title.buysafereg2,BuySafe Registration,1
admin.title.captureorder,Capture Order,1
admin.title.changeencryptkey,Change EncryptKey,1
admin.title.cloneproduct,Clone Product,1
admin.title.countries,Manage Country Codes,1
admin.title.country,Country,1
admin.title.createorder,Create Order,1
admin.title.creditcards,Credit Card Types,1
admin.title.cst_account,Customer Account,1
admin.title.cst_account_process,Customer Account Processing,1
admin.title.cst_emails,Customer E-Mail Management,1
admin.title.cst_export,Customer Export,1
admin.title.cst_history,Customer History,1
admin.title.cst_recurring ,Customer Recurring,1
admin.title.cst_selectaddress,Customer Select Address,1
admin.title.cst_selectaddress_process,Select Address Processing,1
admin.title.cst_signup,Customer Sign-Up,1
admin.title.cst_signup_process,Customer Sign-Up Processing,1
admin.title.currencies,Manage Currencies,1
admin.title.customer,Edit Contact,1
admin.title.customer_history,Customer History,1
admin.title.customeraddress,Customer Address,1
admin.title.customeratings,Customer Ratings Management,1
admin.title.CustomerDetail,Customer Detail,1
admin.title.customerlevel,Customer Level,1
admin.title.customerlevelcustomers,Customer Level Customers,1
admin.title.customerlevels,Customer Level Management,1
admin.title.customerremoval,Data Retention,1
admin.title.customers,Manage Contacts,1
admin.title.databasemaintenance,Database Maintenance,1
admin.title.default,Home,1
admin.title.deleteimage,Delete Image,1
admin.title.displayorder,Display Order Management,1
admin.title.DownloadLicenseFile,Download License File,1
admin.title.editaddressrecurring,Edit Address Recurring,1
admin.title.editAffiliates,Edit Affiliates,1
admin.title.editbulkextendedprices,Edit Bulk Extended Prices,1
admin.title.editcreditcard,Edit Credit Card,1
admin.title.editcustomerlevel,Edit Customer Level,1
admin.title.editentity,Edit Entity,1
admin.title.editextendedprices,Edit Extended Prices,1
admin.title.editfeed,Edit Feed,1
admin.title.editgallery,Edit Gallery,1
admin.title.editgiftcard,Edit Gift Card,1
admin.title.editkit2,Edit Kit Options,1
admin.title.editlocalesetting,Edit Locale Setting,1
admin.title.editnews,Edit News,1
admin.title.editorderoption,Edit Cart Upsell,1
admin.title.EditorTest,Editor Test,1
admin.title.editpollanswer,Edit Poll Answer,1
admin.title.editpolls,Edit Polls,1
admin.title.editproducttype,Edit Product Type,1
admin.title.editquantitydiscount,Edit Quantity Discount,1
admin.title.editquantitydiscounttable,Edit Quantity Discount Table,1
admin.title.editsalesprompt,Edit Sales Prompt,1
admin.title.editshippingmethod,Add/Edit Shipping Method,1
admin.title.editskinpreview,Edit Skin Preview,1
admin.title.editstringresource,Create Prompt,1
admin.title.edittopic,Edit Topic,1
admin.title.encrypttest,Encrypt Test,1
admin.title.entities,Entities,1
admin.title.entity,Edit Entity,1
admin.title.entityBody,Entity Body,1
admin.title.entityBulkDisplayOrder,Menu Display Order,1
admin.title.entityBulkDownloadFiles,Entity Bulk Download Files,1
admin.title.entityBulkInventory,Entity Bulk Inventory,1
admin.title.entityBulkPrices,Prices & Inventory,1
admin.title.entityBulkSE,Entity Bulk SE,1
admin.title.entityBulkShipping,Entity Bulk Shipping,1
admin.title.entityBulkWeight,Weights & Dimensions,1
admin.title.entityEdit,Entity Edit,1
admin.title.entityEditProducts,Add/Edit Product,1
admin.title.entityEditProductVariant,Add/Edit Product Variant,1
admin.title.entityMoveVariant,Entity Move Variant,1
admin.title.entityProductBulkDisplayOrder,Entity Product Bulk Display Order,1
admin.title.entityProductMap,Entity Products,1
admin.title.entityProductRatings,Entity Product Ratings,1
admin.title.entityProductVariants,Entity Product Variants,1
admin.title.entityProductVariantsOverview,Entity Product Variants Overview,1
admin.title.eventhandler,Configure Event Handler,1
admin.title.exportProductPricing,Export Product Pricing,1
admin.title.failedtransactions,Failed Transactions,1
admin.title.fedexmeterrequest,Fedex Meter Request,1
admin.title.feeds,Feeds,1
admin.title.fraudorders,Fraud Orders,1
admin.title.galleries,Galleries,1
admin.title.gallery,Gallery,1
admin.title.galleryimages,Gallery Images,1
admin.title.giftcard,Edit Gift Card,1
admin.title.giftcards,Manage Gift Cards,1
admin.title.giftcardusage,Gift Card Usage,1
admin.title.giftcardview,View Gift Card,1
admin.title.globalconfig,Edit Global Config Parameter,1
admin.title.globalconfigs,Global Config Parameters,1
admin.title.images,Images,1
admin.title.importfinalize,Import Finalize,1
admin.title.importProductPricing,Import Product Pricing,1
admin.title.importProductsFromExcel,Import Products From Excel,1
admin.title.importProductsFromXML,Import Products From XML,1
admin.title.importstringresourcefile1,Import String Resource File,1
admin.title.importstringresourcefile2,Import String Resource File Verify,1
admin.title.InvalidRequest,Invalid Request,1
admin.title.InventoryControl,Inventory Settings,1
admin.title.kit,Edit Kit Options,1
admin.title.kitgroupimageupload,Kit Group Image Upload,1
admin.title.kititeminventoryvariantlist,Kit Item Inventory Variant List,1
admin.title.kititemsmappedtovariant,Kit Items Mapped To Variant,1
admin.title.KitVariantItemSelector,Kit Item Variant Selector,1
admin.title.LicenseRegistration,License Registration,1
admin.title.localesetting,Manage Locales,1
admin.title.mailingmgr,Mailing Manager,1
admin.title.mailingtest,Setup E-Mail,1
admin.title.managepoll,Manage Poll,1
admin.title.manageratings,Manage Ratings,1
admin.title.mappedobject,Mapped Object,1
admin.title.marketing,Marketing,1
admin.title.movevariant,Move Variant,1
admin.title.MultiImageManager,Multi-Image Manager,1
admin.title.newentities,Manage Entities,1
admin.title.newproducts,Manage Products,1
admin.title.news,Manage News,1
admin.title.newseditor,News Article,1
admin.title.NewsletterMailingListManager,Newsletter Mailing List Manager,1
admin.title.order,Manage Order,1
admin.title.orderframe,Order Frame,1
admin.title.orderOption,Cart Upsell,1
admin.title.orderoptions,Cart Upsell,1
admin.title.orderReports,Order Reports,1
admin.title.orders,View/Manage Orders,1
admin.title.OrderShipment1,Order Shipment,1
admin.title.OrderShipment2,Order Shipment,1
admin.title.orderXML,Order XML,1
admin.title.PackageValidation,Package Validation,1
admin.title.paypalreauthorder,PayPal Reauthorization,1
admin.title.paypalsettings,Paypal Credit,1
admin.title.phonesearch,Phone Search,1
admin.title.phonesitemap,Phone Sitemap,1
admin.title.phonesitemap2,Phone Sitemap,1
admin.title.pollanswers,Poll Answers,1
admin.title.polls,Polls,1
admin.title.popuprt,Pop-Up Report,1
admin.title.popuptx,Pop-Up Transaction,1
admin.title.prices,Prices,1
admin.title.printreceipts,Print Receipts,1
admin.title.product,Add/Edit Product,1
admin.title.ProductGroups,Product Groups,1
admin.title.productimagemgr,Product Image Manager,1
admin.title.productratings,Product Ratings,1
admin.title.products,Manage Products,1
admin.title.producttype,Product Type,1
admin.title.producttypes,Product Types,1
admin.title.promotion,Promotion,1
admin.title.promotions,Manage Promotions,1
admin.title.quantitydiscount,Quantity Discount,1
admin.title.quantitydiscounts,Quantity Discounts,1
admin.title.rating,Rating,1
admin.title.Ratings,Manage Ratings,1
admin.title.recurringfundcancel,Recurring Refund Cancel,1
admin.title.recurringgatewaydetails,Recurring Gateway Details,1
admin.title.recurringimport,Recurring Import,1
admin.title.recurringorder,Manage Recurring Order,1
admin.title.recurringorders,Recurring Orders,1
admin.title.refundorder,Refund Order,1
admin.title.reports,Reports,1
admin.title.resetsqllog,Reset SQL Log,1
admin.title.restrictedfeature,Restricted Feature,1
admin.title.rpt_custom,Custom Report,1
admin.title.rpt_customers,Customer Report,1
admin.title.rpt_emails,E-Mails Report,1
admin.title.rpt_orders,Orders Report,1
admin.title.rpt_stats,Statistics Report,1
admin.title.rtshippingcountries,Real Time Shipping Countries,1
admin.title.rtshippinglocalpickup,Real Time Shipping Local Pickup,1
admin.title.rtshippingmgr,Real Time Shipping Manager,1
admin.title.runsql,Run SQL,1
admin.title.saleprices,Sale Prices,1
admin.title.salesprompts,Sales Prompts,1
admin.title.search,Search,1
admin.title.securitylog,Security Log,1
admin.title.setlast4,Set Last 4,1
admin.title.setssl,Set SSL,1
admin.title.setupFTS,Set up Full-Text Search,1
admin.title.setupFTS_NoiseWords,Set up Full-Text Search Noise Words,1
admin.title.shipping,Shipping,1
admin.title.shippingbytotal,Shipping By Order Total,1
admin.title.shippingbytotalandpercent,Shipping By Order Total and Percent,1
admin.title.shippingbytotalandzone,Shipping By Order Total and Zone,1
admin.title.shippingbyweight,Shipping By Order Weight ,1
admin.title.shippingbyweightandzone,Shipping By Order Weight and Zone,1
admin.title.shippingexport,Shipping Export,1
admin.title.shippingfixedprices,Fixed Rate Shipping,1
admin.title.shippingimport,Shipping Import,1
admin.title.ShippingImportExport,Shipping Import/Export,1
admin.title.shippingmethod,Shipping Method,1
admin.title.shippingmethodcountries,Shipping Method Countries,1
admin.title.shippingmethods,Shipping Methods,1
admin.title.shippingmethodsrealtime,Real Time Shipping Methods,1
admin.title.shippingmethodstates,Shipping Method States,1
admin.title.shippingmethodzones,Shipping Method Zones,1
admin.title.shippingpercentageoftotal,Fixed Percentage Shipping,1
admin.title.shippingstatus,Shipping Status,1
admin.title.shippingupdate,Shipping Update,1
admin.title.shippingupload,Shipping Upload,1
admin.title.shippingzone,Edit Shipping Zone,1
admin.title.shippingzones,Shipping Zones,1
admin.title.showcustomerlevel,Show Customer Level,1
admin.title.signin,Sign-In,1
admin.title.signout,Sign-Out,1
admin.title.sitemap,Sitemap,1
admin.title.sitemap2,Sitemap,1
admin.title.skinpreview,Skin Preview,1
admin.title.skinselector,Manage Skins,1
admin.title.state,Edit State,1
admin.title.states,States,1
admin.title.StoreMaintenance,Store Maintenance,1
admin.title.storemappings,Store Mappings,1
admin.title.stores,Manage Stores,1
admin.title.storewide,Store Wide Maintenance,1
admin.title.stringresource,Prompt,1
admin.title.stringresourcerpt,Prompts Report,1
admin.title.stringresources,Manage Prompts,1
admin.title.systemlog,Log Entry,1
admin.title.systemlogs,System Log,1
admin.title.taxclass,Product Tax Classes,1
admin.title.tools,Tools,1
admin.title.topic,Topic,1
admin.title.topics,Your own web pages (topics),1
admin.title.uploadImages,Upload Images,1
admin.title.users,Users,1
admin.title.variant,Add/Edit Variant,1
admin.title.variants,Variants,1
admin.title.variantsizecolorinventory,Manage Advanced Inventory Levels,1
admin.title.viewshipment,View Shipment,1
admin.title.voidorder,Void Order,1
admin.title.wizard,Site Setup Wizard,1
admin.title.z,Z,1
admin.title.zipcode,Zip Code,1
admin.title.zipcodes,Tax by Zipcode,1
admin.topic.addedstatus,Topic added.,1
admin.topic.addnew,Create Topic,1
admin.topic.copytostore,Duplicate for Store:,1
admin.topic.deletebutton,Delete Topic,1
admin.topic.deleted,Topic deleted.,1
admin.topic.description,Description:,1
admin.topic.disclaimer,RequiresDisclaimer:,1
admin.topic.displayorder,Display Order:,1
admin.topic.editing,Editing Topic,1
admin.topic.isfrequent,Frequently Used:,1
admin.topic.list,Topic List,1
admin.topic.map,Map,1
admin.topic.mapstores,Map to Store:,1
admin.topic.name,Topic Name:,1
admin.topic.password,Password:,1
admin.topic.published,Published,1
admin.topic.publishedlabel,Published:,1
admin.topic.sedescription,Search Engine Description:,1
admin.topic.sekeywords,Search Engine Keywords:,1
admin.topic.setitle,Search Engine Page Title:,1
admin.topic.sitemap,Publish In Site Map:,1
admin.topic.title,Title,1
admin.topic.updatedstatus,Topic updated.,1
admin.topicgrid.deleted,has been deleted.,1
admin.topicgrid.undeleted,has been restored.,1
admin.toplevelcategory,Top Level Categories,1
admin.toplevelmanufacturer,Top Level Manufacturers,1
admin.toplevelsection,Top Level Departments,1
admin.variant.PriceIsRequired,Price is Required,1
admin.variant.VariantNotUpdated,Variant(s) Not Updated,1
admin.variantinventory.nottracking,"Please set up attributes for this <a href=""variant.aspx?productid={0}&variantid={1}"">variant</a> in order to manage inventory for it.",1
admin.wizard.AltPayment,Configure Wallets,1
admin.wizard.appconfigwarning,"Inventory Management needs careful thought.  Please read our help pages <a target=""_blank"" href=""http://www.aspdotnetstorefront.com/linkmanager.aspx?topic=10000manual&type=inventory"">here</a> before setting your preferences.",1
admin.wizard.BadSSL,No SSL certificate was found on your site. Please check with your hosting company! You must be able to invoke your store site using https:// before turning SSL on in this admin site!,1
admin.wizard.ChangeStaticMachineKey,Change Static Machine Key:,1
admin.wizard.ChooseCountry,Choose Your Country,1
admin.wizard.FraudSolutions,Configure Fraud Solutions,1
admin.wizard.GeneralSettings,General Settings,1
admin.wizard.HeaderTip,This wizard is here to help you configure your store when first you set it up.,1
admin.wizard.InsufficientPermission,You do not have the required permissions to use the wizard!,1
admin.wizard.PaymentMethods,Credit Cards & Other Payment Methods,1
admin.wizard.PaymentSolutions,Payment Processing Solutions,1
admin.wizard.SetStaticMachineKey,Set Static Machine Key:,1
admin.wizard.success,Site Setup Wizard completed successfully.,1
admin.wizard.ToggleAdvanced,Toggle Advanced,1
admin.wizard.tooltip.imgEncryptKey,NO: web.config is editable  YES: Encrypt your web.config and protect sensitive application information,1
admin.wizard.tooltip.imgStaticMachineKey,"Sets a random, static machine key in the web.config file.  This will allow the site to function properly on server farms, and can also resolve issues with users being logged out and/or losing their shoppingcart after an application reset.",1
admin.zipcode.ComboExists,Zip Code/Country Combination Already Exists,1
admin.zipcode.TaxRateRequired,Tax Rate is Required,1
admin.zipcode.Updated,Zip Code Updated,1
admin.zipcode.ZipCodeRequired,Zip Code is Required,1
admin.zipcodes.instructions,"Enter only ZipCodes for which you want to charge sales tax. For those ZipCodes, enter the tax rate for your ZipCode (city, county, state, etc.)",1
checkoutcard_process.aspx.6,Invalid Credit Card Expiration Date,1
checkoutcard_process.aspx.7,Invalid CVV Code,1
common.cs.89,Create Product,1
common.cs.90,Create,1
configuration.menu.Advanced,Advanced,1
configuration.menu.Configuration,Configuration,1
configuration.menu.Maintenance,Maintenance,1
configuration.menu.StoreSetup,Set Up your Store,1
dataretentionpolicies.customercannotbeanonymized,Customer cannot be anonymized.,1
dataretentionpolicies.orderscannotbeanonymized,Order(s) cannot be anonymized.,1
dataretentionpolicies.replacementtext,Removed to comply with data retention policies.,1
gatewaytransaction.cs.1,Gateway: ,1
gatewaytransaction.cs.2,Order Number: ,1
gatewaytransaction.cs.3,Customer ID: ,1
gatewaytransaction.cs.4,.,1
Order.RecurringOrderSubscriptionFailed,Recurring subscription creation failed for order: {0},1
Order.RecurringOrderSubscriptionNeedsManualCreation,Recurring subscription needs to be manually created.,1
setupFTS.aspx.1,Setup Full-Text Search,1
setupFTS.aspx.10,Available Catalog/s:,1
setupFTS.aspx.11,Install Full-Text Search,1
setupFTS.aspx.12,Do you want to proceed in creating the new catalog ,1
setupFTS.aspx.13, in location ,1
setupFTS.aspx.14, in the default SQL Server installation location?,1
setupFTS.aspx.15,Please define catalog name.,1
setupFTS.aspx.16,Please define catalog name(required) and path(optional).,1
setupFTS.aspx.17,Please select a catalog.,1
setupFTS.aspx.18,Do you want to proceed in reusing the catalog ,1
setupFTS.aspx.19,Please define only one catalog.,1
setupFTS.aspx.2,Welcome to the Full-Text Search Setup,1
setupFTS.aspx.21,Uninstall,1
setupFTS.aspx.22,Optimize,1
setupFTS.aspx.23,Do you want to proceed in uninstalling Full-Text Search?,1
setupFTS.aspx.24,Do you want to proceed in optimizing Full-Text Search?,1
setupFTS.aspx.28,View/Maintain Noise Words,1
setupFTS.aspx.29,Create Noise Word,1
setupFTS.aspx.30,Do you want to proceed in adding the noise word,1
setupFTS.aspx.31,The specified Noise Word already exists.,1
setupFTS.aspx.32,Do you want to proceed in deleting the noiseword,1
setupFTS.aspx.5,Please Select Language: ,1
setupFTS.aspx.6,Create New Catalog:,1
setupFTS.aspx.7,Reuse Catalog:,1
setupFTS.aspx.8,New Catalog Name:,1
setupFTS.aspx.9,New Catalog Path:,1
setupFTS.CurrentCollationSettingDoesNotSupport,Current Collation Setting SQL_Latin1_General_CP1_CI_AS does not support ,1
setupFTS.FtsIsDisabled,Full-Text Indexing is disabled in the current database. Installing Full-Text Search will enable this SQL feature.,1
setupFTS.FullTextSearchIsInstalled,Full-Text Search is installed.,1
setupFTS.InvalidCharacterOnNewCatalogName,Invalid character on New Catalog Name,1
setupFTS.WarningMSFullTextIsNotInstalled,Warning! Microsoft Full-Text Engine for SQL Server (MSFTESQL) is not installed on this machine. Full-Text Search cannot be supported.,1
